:START_ID(disease)|:END_ID(drug)|type:STRING|name:STRING
3655|8815|好评药品|好评药品
8139|10015|好评药品|好评药品
7690|10015|好评药品|好评药品
7994|11907|好评药品|好评药品
1716|11252|好评药品|好评药品
4846|11749|好评药品|好评药品
2108|9888|好评药品|好评药品
8054|8880|好评药品|好评药品
3302|10341|好评药品|好评药品
6470|10946|好评药品|好评药品
6606|12311|好评药品|好评药品
8505|11492|好评药品|好评药品
2801|11017|好评药品|好评药品
6360|9741|好评药品|好评药品
461|12431|好评药品|好评药品
1436|9793|好评药品|好评药品
1925|12516|好评药品|好评药品
6194|11643|好评药品|好评药品
8093|10259|好评药品|好评药品
1758|9975|好评药品|好评药品
3334|12080|好评药品|好评药品
4508|11017|好评药品|好评药品
3464|9052|好评药品|好评药品
4837|9996|好评药品|好评药品
2143|12091|好评药品|好评药品
290|10607|好评药品|好评药品
5282|9037|好评药品|好评药品
6458|9184|好评药品|好评药品
8275|12077|好评药品|好评药品
8807|11125|好评药品|好评药品
4669|12445|好评药品|好评药品
1743|10782|好评药品|好评药品
3893|8985|好评药品|好评药品
7315|11125|好评药品|好评药品
2308|10803|好评药品|好评药品
5553|8932|好评药品|好评药品
5981|12475|好评药品|好评药品
6718|12278|好评药品|好评药品
5019|10530|好评药品|好评药品
7643|10796|好评药品|好评药品
4238|9736|好评药品|好评药品
396|9002|好评药品|好评药品
8484|10447|好评药品|好评药品
2523|10765|好评药品|好评药品
8510|11232|好评药品|好评药品
1239|12458|好评药品|好评药品
2402|9325|好评药品|好评药品
317|9002|好评药品|好评药品
5399|9507|好评药品|好评药品
8212|10992|好评药品|好评药品
6801|10888|好评药品|好评药品
3513|10092|好评药品|好评药品
3180|9061|好评药品|好评药品
6683|10189|好评药品|好评药品
6926|10358|好评药品|好评药品
6648|10722|好评药品|好评药品
4058|9018|好评药品|好评药品
4496|10441|好评药品|好评药品
8788|12486|好评药品|好评药品
7016|11834|好评药品|好评药品
1446|11410|好评药品|好评药品
2810|10703|好评药品|好评药品
2829|12070|好评药品|好评药品
8711|8929|好评药品|好评药品
5501|11075|好评药品|好评药品
738|9489|好评药品|好评药品
1941|10631|好评药品|好评药品
7563|11589|好评药品|好评药品
2230|9674|好评药品|好评药品
7691|9300|好评药品|好评药品
940|10357|好评药品|好评药品
2426|12249|好评药品|好评药品
7050|12576|好评药品|好评药品
5646|9499|好评药品|好评药品
7282|11198|好评药品|好评药品
8126|12210|好评药品|好评药品
2855|9500|好评药品|好评药品
1834|10088|好评药品|好评药品
4127|8989|好评药品|好评药品
6420|9645|好评药品|好评药品
4296|11750|好评药品|好评药品
5595|11133|好评药品|好评药品
5929|10951|好评药品|好评药品
312|8985|好评药品|好评药品
7521|11099|好评药品|好评药品
2814|9822|好评药品|好评药品
6087|12128|好评药品|好评药品
4370|9434|好评药品|好评药品
8398|11698|好评药品|好评药品
8475|9883|好评药品|好评药品
8516|9031|好评药品|好评药品
5768|11225|好评药品|好评药品
3897|11668|好评药品|好评药品
785|9583|好评药品|好评药品
4234|11432|好评药品|好评药品
4258|12627|好评药品|好评药品
2774|10728|好评药品|好评药品
8410|11727|好评药品|好评药品
350|11262|好评药品|好评药品
3377|9986|好评药品|好评药品
4379|10171|好评药品|好评药品
2699|11405|好评药品|好评药品
6992|12164|好评药品|好评药品
5856|8837|好评药品|好评药品
802|10651|好评药品|好评药品
1324|8907|好评药品|好评药品
707|9311|好评药品|好评药品
2821|11837|好评药品|好评药品
7493|11101|好评药品|好评药品
1423|12579|好评药品|好评药品
7233|11483|好评药品|好评药品
7155|10244|好评药品|好评药品
638|12629|好评药品|好评药品
7394|10373|好评药品|好评药品
8245|11739|好评药品|好评药品
2060|10043|好评药品|好评药品
1703|9266|好评药品|好评药品
7509|10492|好评药品|好评药品
5996|9210|好评药品|好评药品
8554|11399|好评药品|好评药品
7783|11668|好评药品|好评药品
866|10352|好评药品|好评药品
7529|9652|好评药品|好评药品
8500|9094|好评药品|好评药品
1512|9756|好评药品|好评药品
2297|9763|好评药品|好评药品
5316|9148|好评药品|好评药品
4798|11680|好评药品|好评药品
8537|11377|好评药品|好评药品
7001|10868|好评药品|好评药品
6572|12139|好评药品|好评药品
8274|9951|好评药品|好评药品
2328|11274|好评药品|好评药品
5638|8837|好评药品|好评药品
8523|10398|好评药品|好评药品
4927|10847|好评药品|好评药品
3014|9049|好评药品|好评药品
6195|8815|好评药品|好评药品
1263|8983|好评药品|好评药品
1875|8991|好评药品|好评药品
5949|11668|好评药品|好评药品
7844|9007|好评药品|好评药品
8242|10319|好评药品|好评药品
4095|11072|好评药品|好评药品
3108|11946|好评药品|好评药品
2645|9103|好评药品|好评药品
5747|12414|好评药品|好评药品
1382|11306|好评药品|好评药品
6602|10344|好评药品|好评药品
7555|10762|好评药品|好评药品
1767|10729|好评药品|好评药品
1522|12389|好评药品|好评药品
7451|9434|好评药品|好评药品
3614|12268|好评药品|好评药品
5780|10092|好评药品|好评药品
7782|8901|好评药品|好评药品
4517|11305|好评药品|好评药品
8647|12597|好评药品|好评药品
1692|11889|好评药品|好评药品
588|10379|好评药品|好评药品
2298|9876|好评药品|好评药品
4826|10178|好评药品|好评药品
6253|10222|好评药品|好评药品
1999|12313|好评药品|好评药品
3098|8930|好评药品|好评药品
3294|12320|好评药品|好评药品
2390|8813|好评药品|好评药品
1000|10729|好评药品|好评药品
5211|11195|好评药品|好评药品
2961|10868|好评药品|好评药品
4943|12169|好评药品|好评药品
1381|11916|好评药品|好评药品
3318|10530|好评药品|好评药品
8686|12099|好评药品|好评药品
6296|11173|好评药品|好评药品
3681|11173|好评药品|好评药品
6924|10319|好评药品|好评药品
8303|10762|好评药品|好评药品
4272|12337|好评药品|好评药品
4458|9383|好评药品|好评药品
1422|11467|好评药品|好评药品
4307|12459|好评药品|好评药品
7107|10209|好评药品|好评药品
5680|10037|好评药品|好评药品
7604|10528|好评药品|好评药品
7585|11980|好评药品|好评药品
4777|12543|好评药品|好评药品
4678|10467|好评药品|好评药品
7719|12365|好评药品|好评药品
8428|11364|好评药品|好评药品
3758|9063|好评药品|好评药品
8465|11148|好评药品|好评药品
6022|9229|好评药品|好评药品
1991|9367|好评药品|好评药品
1957|11789|好评药品|好评药品
2750|11265|好评药品|好评药品
1517|10742|好评药品|好评药品
8806|10650|好评药品|好评药品
7260|9793|好评药品|好评药品
2822|9620|好评药品|好评药品
1795|11216|好评药品|好评药品
4881|9784|好评药品|好评药品
293|9763|好评药品|好评药品
6067|9378|好评药品|好评药品
3021|9898|好评药品|好评药品
7126|11736|好评药品|好评药品
3364|12487|好评药品|好评药品
51|11744|好评药品|好评药品
1595|11977|好评药品|好评药品
5011|11035|好评药品|好评药品
5862|9861|好评药品|好评药品
7212|8985|好评药品|好评药品
7157|10989|好评药品|好评药品
8251|11434|好评药品|好评药品
6175|12543|好评药品|好评药品
2898|11600|好评药品|好评药品
7456|11219|好评药品|好评药品
6043|10995|好评药品|好评药品
5498|9121|好评药品|好评药品
7217|10973|好评药品|好评药品
3030|9198|好评药品|好评药品
2739|12502|好评药品|好评药品
7573|11146|好评药品|好评药品
8624|12455|好评药品|好评药品
8632|10595|好评药品|好评药品
3069|10330|好评药品|好评药品
5344|11293|好评药品|好评药品
1083|10700|好评药品|好评药品
5509|10979|好评药品|好评药品
6365|9535|好评药品|好评药品
955|11946|好评药品|好评药品
8147|10097|好评药品|好评药品
707|11169|好评药品|好评药品
4161|9230|好评药品|好评药品
2061|10689|好评药品|好评药品
3528|10323|好评药品|好评药品
7635|9570|好评药品|好评药品
2623|10269|好评药品|好评药品
729|9620|好评药品|好评药品
4632|11588|好评药品|好评药品
5820|10918|好评药品|好评药品
3433|10554|好评药品|好评药品
7801|8884|好评药品|好评药品
5608|9951|好评药品|好评药品
2654|12099|好评药品|好评药品
321|9451|好评药品|好评药品
2978|12059|好评药品|好评药品
2453|10808|好评药品|好评药品
1239|12607|好评药品|好评药品
5438|9856|好评药品|好评药品
6465|12501|好评药品|好评药品
5053|9119|好评药品|好评药品
2417|8938|好评药品|好评药品
2585|12583|好评药品|好评药品
4021|9219|好评药品|好评药品
1437|11467|好评药品|好评药品
7631|10995|好评药品|好评药品
8045|10961|好评药品|好评药品
844|12153|好评药品|好评药品
7352|10189|好评药品|好评药品
6033|10605|好评药品|好评药品
2567|9993|好评药品|好评药品
8545|12054|好评药品|好评药品
2186|8975|好评药品|好评药品
4747|10868|好评药品|好评药品
6552|11017|好评药品|好评药品
3359|10833|好评药品|好评药品
770|9077|好评药品|好评药品
8238|11381|好评药品|好评药品
4321|11638|好评药品|好评药品
5136|10966|好评药品|好评药品
7457|11705|好评药品|好评药品
1412|9293|好评药品|好评药品
2924|11252|好评药品|好评药品
3893|10241|好评药品|好评药品
2201|10471|好评药品|好评药品
6327|11863|好评药品|好评药品
2804|11489|好评药品|好评药品
3014|11125|好评药品|好评药品
7069|8925|好评药品|好评药品
6096|12011|好评药品|好评药品
4777|11373|好评药品|好评药品
5088|12000|好评药品|好评药品
5363|8991|好评药品|好评药品
8264|10410|好评药品|好评药品
5816|8960|好评药品|好评药品
1745|10012|好评药品|好评药品
884|8932|好评药品|好评药品
58|10548|好评药品|好评药品
8185|11397|好评药品|好评药品
3381|9887|好评药品|好评药品
3340|9434|好评药品|好评药品
577|10174|好评药品|好评药品
8272|10469|好评药品|好评药品
7312|12389|好评药品|好评药品
2411|11817|好评药品|好评药品
1099|8880|好评药品|好评药品
815|10039|好评药品|好评药品
4593|9379|好评药品|好评药品
979|10528|好评药品|好评药品
4271|12109|好评药品|好评药品
1350|10749|好评药品|好评药品
3428|12155|好评药品|好评药品
6134|9360|好评药品|好评药品
52|11679|好评药品|好评药品
1712|10863|好评药品|好评药品
3230|11152|好评药品|好评药品
6302|12524|好评药品|好评药品
8090|10276|好评药品|好评药品
4516|9500|好评药品|好评药品
6460|9655|好评药品|好评药品
2426|10937|好评药品|好评药品
3107|11323|好评药品|好评药品
5888|9022|好评药品|好评药品
8801|9666|好评药品|好评药品
4507|10031|好评药品|好评药品
8545|10958|好评药品|好评药品
5283|12322|好评药品|好评药品
306|9502|好评药品|好评药品
7479|10015|好评药品|好评药品
326|9881|好评药品|好评药品
7982|10810|好评药品|好评药品
2069|12313|好评药品|好评药品
1504|11145|好评药品|好评药品
3474|10622|好评药品|好评药品
5458|9833|好评药品|好评药品
7627|11917|好评药品|好评药品
3366|11795|好评药品|好评药品
2235|11138|好评药品|好评药品
1359|9996|好评药品|好评药品
3860|11341|好评药品|好评药品
2515|12231|好评药品|好评药品
7139|8840|好评药品|好评药品
2224|12188|好评药品|好评药品
3016|10401|好评药品|好评药品
1729|9911|好评药品|好评药品
5271|10060|好评药品|好评药品
576|12491|好评药品|好评药品
8085|9383|好评药品|好评药品
2771|11523|好评药品|好评药品
8334|9223|好评药品|好评药品
5839|10374|好评药品|好评药品
6990|10995|好评药品|好评药品
8037|11427|好评药品|好评药品
5525|12159|好评药品|好评药品
5052|12011|好评药品|好评药品
6333|9348|好评药品|好评药品
2179|10000|好评药品|好评药品
2514|10374|好评药品|好评药品
4014|12239|好评药品|好评药品
7711|12143|好评药品|好评药品
8715|8815|好评药品|好评药品
